2,-272.5071716308594,-2979.612060546875,1718.085693359375,-189.6621551513672,-2978.6455078125,1599.250732421875,-143.8582000732422,-2570.127197265625,1109.8609619140625,-415.0146179199219,-2964.010498046875,1385.8687744140625,-84.20419311523438,-2886.37841796875,1158.0577392578125,-79.28459930419922,-3075.351318359375,1393.5867919921875,-290.6156921386719,-2992.37109375,1362.2244873046875,-168.54959106445312,-3185.714599609375,1140.353759765625,-167.47816467285156,-2635.0732421875,1163.394775390625,-161.50973510742188,-2975.833984375,1378.527099609375,-491.5597229003906,-3071.24072265625,1419.1658935546875,-386.6751708984375,-2642.66943359375,1083.48876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-272.70599365234375,-2977.07421875,1717.5867919921875,-189.62710571289062,-2976.494384765625,1598.7843017578125,-144.2529296875,-2567.67626953125,1108.8121337890625,-414.1156921386719,-2962.377685546875,1385.630615234375,-84.27056121826172,-2884.22021484375,1157.6263427734375,-78.91751098632812,-3069.953857421875,1392.644775390625,0.0,0.0,0.0,-168.5697479248047,-3183.834716796875,1139.97119140625,-167.8221435546875,-2632.557373046875,1162.32958984375,-163.1243438720703,-2971.84619140625,1378.209228515625,-491.51873779296875,-3069.43994140625,1418.7630615234375,-386.9030456542969,-2640.785888671875,1082.7249755859375,-368.216064453125,-2965.23681640625,1606.04443359375,-235.4637451171875,-2412.41650390625,1210.813232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-272.6749267578125,-2974.592041015625,1716.98681640625,-189.65557861328125,-2974.279052734375,1598.2376708984375,-144.19631958007812,-2565.441162109375,1107.837646484375,-414.245361328125,-2959.7802734375,1385.0509033203125,-85.03307342529297,-2881.23779296875,1157.3193359375,-79.01876068115234,-3067.206298828125,1392.13623046875,-180.10317993164062,-2635.028564453125,1087.1217041015625,-168.64990234375,-3181.102783203125,1139.300537109375,-167.9910125732422,-2630.205810546875,1161.2879638671875,-162.72274780273438,-2969.666748046875,1378.12060546875,-491.81134033203125,-3066.932373046875,1418.1905517578125,-387.0260314941406,-2638.62744140625,1081.7777099609375,-368.12249755859375,-2962.12744140625,1605.5133056640625,-233.84841918945312,-2412.0712890625,1208.8619384765625,-435.9632263183594,-2888.574951171875,1276.1441650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-272.64508056640625,-2972.391357421875,1716.4932861328125,-189.95742797851562,-2971.621337890625,1597.6903076171875,-144.15069580078125,-2562.94384765625,1106.551513671875,-414.6152648925781,-2957.7412109375,1384.95849609375,-84.8021011352539,-2879.02099609375,1156.6337890625,-78.89978790283203,-3065.312744140625,1391.68994140625,-179.81069946289062,-2632.879150390625,1085.949951171875,-168.6499786376953,-3178.796142578125,1138.7454833984375,-167.8512420654297,-2627.881591796875,1160.2650146484375,0.0,0.0,0.0,-491.82537841796875,-3064.13720703125,1417.6368408203125,-387.0332946777344,-2636.367919921875,1080.859375,-367.9776611328125,-2959.80078125,1605.0059814453125,-233.8110809326172,-2407.423828125,1207.5247802734375,-436.21697998046875,-2886.142333984375,1275.701904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-273.07122802734375,-2969.924072265625,1715.87841796875,-189.86685180664062,-2969.306396484375,1597.1434326171875,-144.5868377685547,-2560.410888671875,1105.615966796875,-415.73394775390625,-2954.958251953125,1384.473388671875,-84.73551940917969,-2876.74072265625,1156.001220703125,-78.91789245605469,-3062.71533203125,1391.146484375,-179.76780700683594,-2630.63525390625,1085.3157958984375,-168.72093200683594,-3176.5625,1138.2664794921875,-167.95086669921875,-2625.519287109375,1159.40478515625,-505.0496520996094,-2840.2294921875,1175.67431640625,-491.78363037109375,-3062.087890625,1417.1251220703125,-387.19635009765625,-2633.711181640625,1079.859130859375,-368.06011962890625,-2957.560546875,1604.6729736328125,-234.2959442138672,-2405.148193359375,1206.1348876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-273.0404968261719,-2967.56640625,1715.3828125,-189.7877960205078,-2967.032470703125,1596.626953125,-144.82080078125,-2558.14111328125,1104.8538818359375,0.0,0.0,0.0,-84.9124526977539,-2874.2548828125,1155.3680419921875,-79.19147491455078,-3060.330322265625,1390.6123046875,-180.7404327392578,-2628.0009765625,1084.4298095703125,-168.71214294433594,-3174.418701171875,1137.7454833984375,-168.18955993652344,-2623.055908203125,1158.5262451171875,0.0,0.0,0.0,-491.83416748046875,-3059.802490234375,1416.498779296875,-387.4558410644531,-2631.093017578125,1078.909912109375,-368.4927673339844,-2955.320556640625,1604.3447265625,-236.0840606689453,-2402.712646484375,1204.92236328125,-163.24093627929688,-2962.42626953125,1376.9595947265625,-289.8487243652344,-2981.584716796875,1360.8565673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-273.0228576660156,-2965.336669921875,1714.935791015625,-190.19869995117188,-2964.2705078125,1596.1553955078125,-144.80984497070312,-2555.7431640625,1103.47314453125,-416.0861511230469,-2949.200439453125,1384.20947265625,-85.24967193603516,-2871.790283203125,1154.760986328125,-79.0998764038086,-3058.06787109375,1389.9674072265625,0.0,0.0,0.0,-168.94508361816406,-3172.34619140625,1137.333251953125,-167.71591186523438,-2621.242431640625,1157.9046630859375,0.0,0.0,0.0,-491.9707946777344,-3056.9677734375,1415.9755859375,-387.55914306640625,-2628.972412109375,1077.6475830078125,0.0,0.0,0.0,-235.90675354003906,-2399.97509765625,1203.3629150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-273.31195068359375,-2962.79638671875,1714.3648681640625,-190.0933380126953,-2962.07275390625,1595.6962890625,-144.99400329589844,-2553.25537109375,1102.5084228515625,-414.2796325683594,-2947.2666015625,1382.3089599609375,-85.30921936035156,-2869.304931640625,1154.229736328125,-79.09373474121094,-3055.457275390625,1389.3936767578125,-436.2923889160156,-2876.466796875,1273.86669921875,-169.1092071533203,-3170.033447265625,1136.8272705078125,-168.4673309326172,-2617.984619140625,1156.2523193359375,-290.88275146484375,-2975.606689453125,1359.148681640625,-492.0208740234375,-3054.299560546875,1415.30126953125,-387.6865539550781,-2627.31689453125,1076.8883056640625,0.0,0.0,0.0,-236.29270935058594,-2398.6767578125,1202.447509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-273.3644714355469,-2960.287109375,1713.7772216796875,-190.12355041503906,-2959.714111328125,1595.131591796875,-145.0470733642578,-2550.95458984375,1101.4117431640625,-413.9442138671875,-2945.1728515625,1381.656494140625,-85.61534118652344,-2866.473876953125,1153.736328125,-79.3176498413086,-3052.805419921875,1388.87158203125,-435.9418640136719,-2873.4697265625,1273.0694580078125,-168.9335174560547,-3167.78662109375,1136.380859375,-168.6570281982422,-2615.4970703125,1155.1705322265625,-290.9515686035156,-2974.01513671875,1358.333984375,-491.9733581542969,-3052.527099609375,1414.8221435546875,-387.9421081542969,-2624.95556640625,1075.99169921875,-368.8415832519531,-2948.227294921875,1602.165283203125,-237.01678466796875,-2395.3994140625,1200.9857177734375,-162.31642150878906,-2955.351806640625,1374.1741943359375,-180.26034545898438,-2621.589599609375,1077.07568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-273.3422546386719,-2957.952392578125,1713.1668701171875,-190.4168243408203,-2956.888427734375,1594.4127197265625,-145.64324951171875,-2548.215576171875,1100.2308349609375,-414.5729675292969,-2942.74755859375,1381.18505859375,-85.40087127685547,-2864.46435546875,1153.30126953125,-79.23170471191406,-3050.732421875,1388.4287109375,-435.41961669921875,-2871.368408203125,1272.45556640625,-169.01792907714844,-3165.09716796875,1135.8814697265625,-168.8789825439453,-2613.051513671875,1154.34326171875,0.0,0.0,0.0,-492.00897216796875,-3049.6787109375,1414.3092041015625,-388.014892578125,-2622.218505859375,1074.919677734375,-368.7129211425781,-2945.257080078125,1601.6231689453125,-235.19309997558594,-2392.4140625,1198.7391357421875,-162.4866943359375,-2952.51611328125,1373.8082275390625,0.0,0.0,0.0,-367.65740966796875,-2605.559814453125,1143.1693115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
