2,-185.4775848388672,-2856.867919921875,1706.0775146484375,-67.35114288330078,-2447.364990234375,1101.7626953125,-101.79375457763672,-2858.86865234375,1588.095703125,13.652060508728027,-2952.930419921875,1379.0224609375,-141.34274291992188,-2336.42578125,1226.897705078125,-349.8768005371094,-2777.990966796875,1263.46142578125,-106.29338073730469,-3055.543701171875,997.914794921875,-73.89411926269531,-3068.926513671875,1127.9627685546875,1.4922171831130981,-2761.025634765625,1146.071533203125,-84.24205780029297,-2511.39599609375,1159.48681640625,-280.73626708984375,-2848.416015625,1595.0875244140625,-326.7034606933594,-2849.569580078125,1372.33544921875,-400.79864501953125,-2958.646484375,1403.894287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-185.6834716796875,-2854.443603515625,1705.6326904296875,-67.7077865600586,-2444.94091796875,1100.575927734375,-101.87979888916016,-2856.536376953125,1587.508056640625,13.591320037841797,-2950.3408203125,1378.39501953125,-139.4031524658203,-2334.060791015625,1226.681640625,-349.25616455078125,-2775.56396484375,1263.2440185546875,-106.55706787109375,-3053.317626953125,997.194091796875,-74.0119857788086,-3067.04296875,1127.813720703125,1.268021821975708,-2758.59814453125,1145.4989013671875,-84.59976196289062,-2508.476806640625,1158.5494384765625,-280.64801025390625,-2846.469970703125,1594.577880859375,-326.1191711425781,-2847.30224609375,1371.88134765625,-400.7543640136719,-2956.541015625,1403.217041015625,-72.4268798828125,-2852.817138671875,1365.05712890625,-340.2528381347656,-3044.067626953125,1016.5542602539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-185.95590209960938,-2851.947998046875,1705.0206298828125,-68.01004791259766,-2442.300537109375,1099.5888671875,-101.97157287597656,-2854.074462890625,1586.8194580078125,13.416376113891602,-2947.783447265625,1377.934814453125,0.0,0.0,0.0,-349.3931884765625,-2772.99462890625,1262.7957763671875,-106.78971862792969,-3050.952880859375,996.6952514648438,-74.2177963256836,-3064.668701171875,1127.2725830078125,0.7403953075408936,-2756.013671875,1144.8211669921875,-84.52074432373047,-2506.155517578125,1157.735595703125,-280.7737121582031,-2843.329345703125,1593.6015625,-326.0361633300781,-2845.229736328125,1371.431396484375,-400.9064636230469,-2953.89306640625,1402.514892578125,-72.61400604248047,-2849.4287109375,1364.4520263671875,0.0,0.0,0.0,-200.1979522705078,-2870.415771484375,1348.81884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-186.02467346191406,-2849.79296875,1704.43896484375,-68.36626434326172,-2439.63330078125,1098.42822265625,-102.26881408691406,-2851.491455078125,1586.164794921875,13.38027286529541,-2945.4677734375,1377.2938232421875,-141.0681915283203,-2329.658447265625,1223.4481201171875,-350.4717102050781,-2771.0146484375,1262.4503173828125,-106.87681579589844,-3048.892822265625,996.3335571289062,-74.42721557617188,-3062.391357421875,1126.7310791015625,0.5236368179321289,-2753.5341796875,1144.2686767578125,-85.005615234375,-2503.68408203125,1156.3355712890625,-281.0483703613281,-2840.8583984375,1592.843017578125,-326.5761413574219,-2842.78466796875,1370.599853515625,-401.1990966796875,-2951.35498046875,1401.919677734375,-72.6963882446289,-2846.835205078125,1363.9837646484375,0.0,0.0,0.0,-199.87014770507812,-2868.841796875,1348.412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-186.33299255371094,-2847.2578125,1703.7611083984375,-68.2796859741211,-2437.4677734375,1097.354736328125,-102.25178527832031,-2849.3818359375,1585.6422119140625,13.281892776489258,-2943.099609375,1376.5711669921875,-142.2033233642578,-2327.724609375,1222.2735595703125,-350.0035400390625,-2768.25537109375,1261.5830078125,-106.44588470458984,-3046.89990234375,995.89892578125,-74.42373657226562,-3060.1298828125,1126.13623046875,-0.4506698250770569,-2750.505859375,1143.919677734375,-85.2785415649414,-2501.344482421875,1155.4124755859375,-281.2846984863281,-2839.169677734375,1592.2996826171875,-326.783447265625,-2840.30078125,1370.42333984375,-401.18157958984375,-2949.14599609375,1401.3143310546875,-72.45531463623047,-2844.79345703125,1363.232177734375,-419.9690246582031,-2727.609619140625,1161.3551025390625,-199.74720764160156,-2867.407958984375,1347.8724365234375,-104.88088989257812,-2506.936279296875,1083.0767822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-186.37469482421875,-2844.939453125,1702.9732666015625,-68.63044738769531,-2434.9375,1096.5067138671875,-102.22989654541016,-2847.271484375,1585.2301025390625,13.098045349121094,-2940.41455078125,1375.9598388671875,-141.05528259277344,-2323.888427734375,1221.9774169921875,-350.0410461425781,-2766.30419921875,1260.4498291015625,-106.36546325683594,-3044.310546875,995.0165405273438,-74.54037475585938,-3057.986083984375,1125.45068359375,-0.1830948293209076,-2748.38623046875,1143.065673828125,-85.417236328125,-2498.9716796875,1154.645263671875,-281.5406188964844,-2837.106201171875,1591.7330322265625,-326.58636474609375,-2837.984375,1369.1304931640625,-401.0698547363281,-2946.3984375,1400.7371826171875,-73.13499450683594,-2842.16357421875,1362.4888916015625,0.0,0.0,0.0,-200.6644744873047,-2864.295654296875,1347.1114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-186.53469848632812,-2842.535400390625,1702.2789306640625,-68.76873016357422,-2432.505859375,1095.0167236328125,-102.74652862548828,-2844.281982421875,1584.4608154296875,13.144173622131348,-2937.984375,1375.5023193359375,0.0,0.0,0.0,-349.86956787109375,-2763.443359375,1259.233154296875,-106.71945190429688,-3042.0322265625,994.44482421875,-74.61279296875,-3055.5498046875,1124.6236572265625,-0.151677206158638,-2746.118896484375,1142.36669921875,-85.78874206542969,-2496.11328125,1153.5535888671875,-281.6674499511719,-2834.12109375,1591.1378173828125,-326.5505065917969,-2835.66552734375,1368.1307373046875,-401.4844665527344,-2943.79638671875,1400.0487060546875,-72.87598419189453,-2840.53076171875,1361.735595703125,-419.7566833496094,-2722.727294921875,1159.7681884765625,0.0,0.0,0.0,-105.31316375732422,-2501.89306640625,1081.227783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-186.84521484375,-2840.105224609375,1701.6766357421875,-69.21458435058594,-2430.014892578125,1093.97607421875,-102.54266357421875,-2841.958251953125,1583.69873046875,12.807887077331543,-2935.27490234375,1375.0140380859375,0.0,0.0,0.0,-349.45794677734375,-2760.915771484375,1258.876708984375,-106.40274047851562,-3040.269287109375,993.6737670898438,-74.7216567993164,-3053.0693359375,1124.0601806640625,-0.3931771218776703,-2743.62548828125,1141.885986328125,-85.46514892578125,-2494.066162109375,1152.302734375,-281.55755615234375,-2831.33740234375,1590.40380859375,-326.53778076171875,-2833.500244140625,1367.366455078125,-401.5624084472656,-2941.623779296875,1399.3712158203125,-74.29817199707031,-2836.949462890625,1360.09619140625,0.0,0.0,0.0,0.0,0.0,0.0,-105.18093872070312,-2499.39892578125,1079.9385986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-187.10256958007812,-2837.692626953125,1701.1248779296875,-69.295166015625,-2427.8427734375,1092.79638671875,-102.81066131591797,-2839.392822265625,1582.89501953125,12.706232070922852,-2932.8232421875,1374.072509765625,-201.17849731445312,-2856.786865234375,1345.28173828125,-349.9000244140625,-2758.537109375,1258.6236572265625,-106.65048217773438,-3037.792236328125,993.028076171875,-74.75432586669922,-3050.718017578125,1123.6044921875,-0.8979867100715637,-2740.958740234375,1141.2802734375,-85.93440246582031,-2491.448486328125,1151.2899169921875,-281.69537353515625,-2829.142822265625,1589.63671875,-327.0513916015625,-2830.8076171875,1367.2413330078125,-401.5370178222656,-2939.37548828125,1398.592529296875,-73.89204406738281,-2834.5107421875,1360.3548583984375,-141.05783081054688,-2315.501953125,1216.8726806640625,0.0,0.0,0.0,-105.43220520019531,-2496.9697265625,1078.92529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-187.1060333251953,-2835.5146484375,1700.5006103515625,-69.36178588867188,-2425.331787109375,1091.3929443359375,-103.31541442871094,-2836.916015625,1582.36279296875,12.733691215515137,-2930.417724609375,1373.3614501953125,-200.17401123046875,-2854.25390625,1344.234130859375,-350.43902587890625,-2756.268310546875,1258.6710205078125,-106.9759292602539,-3035.489990234375,992.6790771484375,-74.94597625732422,-3048.396240234375,1122.9654541015625,-1.146480679512024,-2738.416748046875,1140.79296875,-86.25955963134766,-2488.9599609375,1150.343505859375,-282.0146789550781,-2826.14404296875,1588.778076171875,-327.07183837890625,-2828.659423828125,1366.726806640625,-401.748291015625,-2936.626953125,1397.8487548828125,-73.01719665527344,-2832.9169921875,1359.984130859375,-142.90170288085938,-2313.292724609375,1215.269287109375,-419.9040832519531,-2715.481201171875,1158.095947265625,-105.626708984375,-2494.49072265625,1078.1304931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
